,Actual,Prediction,Accuracy,35/80 (43.75%)
0,adhy,adhy,0.250600129365921,match
1,adhy,adhy,0.24806325137615204,match
2,adhy,hr,0.4867880344390869,nope
3,adhy,hr,0.5085821747779846,nope
4,adhy,hr,0.459942489862442,nope
5,adhy,adhy,0.2791205942630768,match
6,adhy,hr,0.27131903171539307,nope
7,adhy,adhy,0.27308252453804016,match
8,adhy,adhy,0.2490742951631546,match
9,adhy,hr,0.5148916840553284,nope
10,andy,adhy,0.27960747480392456,nope
11,andy,andy,0.507025420665741,match
12,andy,andy,0.3311794102191925,match
13,andy,andy,0.5578882694244385,match
14,andy,andy,0.548400342464447,match
15,andy,andy,0.5595538020133972,match
16,andy,andy,0.5546070337295532,match
17,andy,hr,0.20704884827136993,nope
18,andy,andy,0.5611218214035034,match
19,andy,adhy,0.2590872049331665,nope
20,bryce,bryce,0.28833457827568054,match
21,bryce,adhy,0.2560848593711853,nope
22,bryce,adhy,0.28037029504776,nope
23,bryce,jc,0.33262595534324646,nope
24,bryce,andy,0.3931277096271515,nope
25,bryce,adhy,0.25788235664367676,nope
26,bryce,andy,0.2685112953186035,nope
27,bryce,chris,0.20951837301254272,nope
28,bryce,hr,0.4772946536540985,nope
29,bryce,hr,0.5086221098899841,nope
30,chris,adhy,0.2760729193687439,nope
31,chris,adhy,0.23240230977535248,nope
32,chris,andy,0.26233217120170593,nope
33,chris,hr,0.47540953755378723,nope
34,chris,andy,0.5521578192710876,nope
35,chris,adhy,0.2693175971508026,nope
36,chris,adhy,0.27568715810775757,nope
37,chris,andy,0.5584239363670349,nope
38,chris,hr,0.4606263339519501,nope
39,chris,adhy,0.27888092398643494,nope
40,cy,bryce,0.2816776633262634,nope
41,cy,cy,0.24086928367614746,match
42,cy,adhy,0.28270480036735535,nope
43,cy,hr,0.5068224668502808,nope
44,cy,hr,0.5093421936035156,nope
45,cy,adhy,0.2842366397380829,nope
46,cy,andy,0.3067675232887268,nope
47,cy,jc,0.3463980555534363,nope
48,cy,hr,0.4626801609992981,nope
49,cy,bryce,0.28398165106773376,nope
50,hr,jc,0.38070380687713623,nope
51,hr,chris,0.2155580371618271,nope
52,hr,hr,0.509958028793335,match
53,hr,hr,0.505586564540863,match
54,hr,adhy,0.27956676483154297,nope
55,hr,hr,0.5017402172088623,match
56,hr,adhy,0.2789013385772705,nope
57,hr,hr,0.5081122517585754,match
58,hr,hr,0.5038601160049438,match
59,hr,bryce,0.2553039491176605,nope
60,jc,ys,0.7193317413330078,nope
61,jc,jc,0.7763341665267944,match
62,jc,jc,0.7428711652755737,match
63,jc,jc,0.7790267467498779,match
64,jc,jc,0.5983951091766357,match
65,jc,jc,0.7013280987739563,match
66,jc,jc,0.7745735049247742,match
67,jc,jc,0.7789586186408997,match
68,jc,jc,0.6638337969779968,match
69,jc,hr,0.3747197687625885,nope
70,ys,jc,0.7486220002174377,nope
71,ys,ys,0.5254664421081543,match
72,ys,ys,0.5639347434043884,match
73,ys,ys,0.22070878744125366,match
74,ys,adhy,0.280444473028183,nope
75,ys,ys,0.7744662761688232,match
76,ys,ys,0.5896645784378052,match
77,ys,ys,0.7723148465156555,match
78,ys,ys,0.6588007807731628,match
79,ys,ys,0.5020788311958313,match
